file,column,definition,units,data_type,missing_values
main/figures/Figure3g.csv,measure,"Process, overall score or individual indicator being summarized.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,estimate,"Estimated mean, mean difference or coefficient described by the file and row labels.",File-specific,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,n_records,Number of focal player–match records.,Player–match records,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,n_players,Number of focal players contributing to the stated group or model.,Players,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure3g.csv,unit,Measurement unit of the estimate.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,display_region,"Region label used in figures: NA, EUW or KR.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,component,"Timeline maintenance component: valid_wards_placed, valid_ward_kills or control_ward_purchases.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,minute,Interval index: 1 denotes 0–1 min. Boundary events belong to the ending interval; the final interval uses actual cut-off duration.,Minute interval index,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,time_midpoint,Nominal midpoint of the one-minute interval.,Minutes,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,mean_rate,Regional mean event frequency under the common tier and patch distribution.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,n_teams,Number of team records; ordinarily two per eligible match.,Team records,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,unit,Measurement unit of the estimate.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4a.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,display_region,"Region label used in figures: NA, EUW or KR.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,component,"Timeline maintenance component: valid_wards_placed, valid_ward_kills or control_ward_purchases.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,minute,Interval index: 1 denotes 0–1 min. Boundary events belong to the ending interval; the final interval uses actual cut-off duration.,Minute interval index,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,time_midpoint,Nominal midpoint of the one-minute interval.,Minutes,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,mean_rate,Regional mean event frequency under the common tier and patch distribution.,Events per team per minute,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,se,Standard error of the estimate; for logistic result tables this refers to the log-odds coefficient.,Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,ci_low,"Lower bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,ci_high,"Upper bound of the pointwise 95% confidence interval for the estimate. In logistic result files this bounds beta, not the odds ratio.",Estimate units,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,n_matches,Number of unique matches for the stated sample or group.,Unique matches,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,n_teams,Number of team records; ordinarily two per eligible match.,Team records,Number,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,unit,Measurement unit of the estimate.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,specification,"Model, scoring or sample specification; see categories.csv.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4b.csv,interval_method,Method used to calculate the uncertainty interval.,Text,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4c.csv,region,"Region or original server code. NA/NA1 = North America, EUW/EUW1 = Western Europe, KR = Korea; All denotes pooled data.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4c.csv,display_region,"Region label used in figures: NA, EUW or KR.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
main/figures/Figure4c.csv,component,"Timeline maintenance component: valid_wards_placed, valid_ward_kills or control_ward_purchases.",Category,Text,Empty cell means unavailable or not applicable; NA is a region label.
